subject,emotion,level,audio,landmarks
train,M025,happy,1,013.wav,013.npy
train,M025,happy,1,014.wav,014.npy
train,M025,happy,1,015.wav,015.npy
train,M025,happy,1,016.wav,016.npy
train,M025,happy,1,017.wav,017.npy
train,M025,happy,1,018.wav,018.npy
train,M025,happy,1,019.wav,019.npy
train,M025,happy,1,020.wav,020.npy
train,M025,happy,1,021.wav,021.npy
train,M025,happy,1,022.wav,022.npy
train,M025,happy,1,023.wav,023.npy
train,M025,happy,1,024.wav,024.npy
train,M025,happy,1,025.wav,025.npy
train,M025,happy,1,026.wav,026.npy
train,M025,happy,1,027.wav,027.npy
train,M025,happy,1,028.wav,028.npy
train,M025,happy,1,029.wav,029.npy
train,M025,happy,1,030.wav,030.npy
train,M025,happy,2,001.wav,001.npy
train,M025,happy,2,002.wav,002.npy
train,M025,happy,2,003.wav,003.npy
train,M025,happy,2,004.wav,004.npy
train,M025,happy,2,005.wav,005.npy
train,M025,happy,2,006.wav,006.npy
train,M025,happy,2,007.wav,007.npy
train,M025,happy,2,008.wav,008.npy
train,M025,happy,2,009.wav,009.npy
train,M025,happy,2,010.wav,010.npy
train,M025,happy,2,011.wav,011.npy
train,M025,happy,2,012.wav,012.npy
train,M025,happy,2,013.wav,013.npy
train,M025,happy,2,014.wav,014.npy
train,M025,happy,2,015.wav,015.npy
train,M025,happy,2,016.wav,016.npy
train,M025,happy,2,017.wav,017.npy
train,M025,happy,2,018.wav,018.npy
train,M025,happy,2,019.wav,019.npy
train,M025,happy,2,020.wav,020.npy
train,M025,happy,2,021.wav,021.npy
train,M025,happy,2,022.wav,022.npy
train,M025,happy,2,023.wav,023.npy
train,M025,happy,2,024.wav,024.npy
train,M025,happy,2,025.wav,025.npy
train,M025,happy,2,026.wav,026.npy
train,M025,happy,2,027.wav,027.npy
train,M025,happy,2,028.wav,028.npy
train,M025,happy,2,029.wav,029.npy
train,M025,happy,2,030.wav,030.npy
train,M025,happy,3,001.wav,001.npy
train,M025,happy,3,002.wav,002.npy
train,M025,happy,3,003.wav,003.npy
train,M025,happy,3,004.wav,004.npy
train,M025,happy,3,005.wav,005.npy
train,M025,happy,3,006.wav,006.npy
train,M025,happy,3,007.wav,007.npy
train,M025,happy,3,008.wav,008.npy
train,M025,happy,3,009.wav,009.npy
train,M025,happy,3,010.wav,010.npy
train,M025,happy,3,011.wav,011.npy
train,M025,happy,3,012.wav,012.npy
train,M025,happy,3,013.wav,013.npy
train,M025,happy,3,014.wav,014.npy
train,M025,happy,3,015.wav,015.npy
train,M025,happy,3,016.wav,016.npy
train,M025,happy,3,017.wav,017.npy
train,M025,happy,3,018.wav,018.npy
train,M025,happy,3,019.wav,019.npy
train,M025,happy,3,020.wav,020.npy
train,M025,happy,3,021.wav,021.npy
train,M025,happy,3,022.wav,022.npy
train,M025,happy,3,023.wav,023.npy
train,M025,happy,3,024.wav,024.npy
train,M025,happy,3,025.wav,025.npy
train,M025,happy,3,026.wav,026.npy
train,M025,happy,3,027.wav,027.npy
train,M025,happy,3,028.wav,028.npy
train,M025,happy,3,029.wav,029.npy
train,M025,happy,3,030.wav,030.npy
train,M025,neutral,1,001.wav,001.npy
train,M025,neutral,1,002.wav,002.npy
train,M025,neutral,1,003.wav,003.npy
train,M025,neutral,1,004.wav,004.npy
train,M025,neutral,1,005.wav,005.npy
train,M025,neutral,1,006.wav,006.npy
train,M025,neutral,1,007.wav,007.npy
train,M025,neutral,1,008.wav,008.npy
train,M025,neutral,1,009.wav,009.npy
train,M025,neutral,1,010.wav,010.npy
train,M025,neutral,1,011.wav,011.npy
train,M025,neutral,1,012.wav,012.npy
train,M025,neutral,1,013.wav,013.npy
train,M025,neutral,1,014.wav,014.npy
train,M025,neutral,1,015.wav,015.npy
train,M025,neutral,1,016.wav,016.npy
train,M025,neutral,1,017.wav,017.npy
train,M025,neutral,1,018.wav,018.npy
train,M025,neutral,1,019.wav,019.npy
train,M025,neutral,1,020.wav,020.npy
train,M025,neutral,1,021.wav,021.npy
train,M025,neutral,1,022.wav,022.npy
train,M025,neutral,1,023.wav,023.npy
train,M025,neutral,1,024.wav,024.npy
train,M025,neutral,1,025.wav,025.npy
train,M025,neutral,1,026.wav,026.npy
train,M025,neutral,1,027.wav,027.npy
train,M025,neutral,1,028.wav,028.npy
train,M025,neutral,1,029.wav,029.npy
train,M025,neutral,1,030.wav,030.npy
train,M025,neutral,1,031.wav,031.npy
train,M025,neutral,1,032.wav,032.npy
train,M025,neutral,1,033.wav,033.npy
train,M025,neutral,1,034.wav,034.npy
train,M025,neutral,1,035.wav,035.npy
train,M025,neutral,1,036.wav,036.npy
train,M025,neutral,1,037.wav,037.npy
train,M025,neutral,1,038.wav,038.npy
train,M025,neutral,1,039.wav,039.npy
train,M025,neutral,1,040.wav,040.npy
train,M025,sad,1,001.wav,001.npy
train,M025,sad,1,002.wav,002.npy
train,M025,sad,1,003.wav,003.npy
train,M025,sad,1,004.wav,004.npy
train,M025,sad,1,005.wav,005.npy
train,M025,sad,1,006.wav,006.npy
train,M025,sad,1,007.wav,007.npy
train,M025,sad,1,008.wav,008.npy
train,M025,sad,1,009.wav,009.npy
train,M025,sad,1,010.wav,010.npy
train,M025,sad,1,011.wav,011.npy
train,M025,sad,1,012.wav,012.npy
train,M025,sad,1,013.wav,013.npy
train,M025,sad,1,014.wav,014.npy
train,M025,sad,1,015.wav,015.npy
train,M025,sad,1,016.wav,016.npy
train,M025,sad,1,017.wav,017.npy
train,M025,sad,1,018.wav,018.npy
train,M025,sad,1,019.wav,019.npy
train,M025,sad,1,020.wav,020.npy
train,M025,sad,1,021.wav,021.npy
train,M025,sad,1,022.wav,022.npy
train,M025,sad,1,023.wav,023.npy
train,M025,sad,1,024.wav,024.npy
train,M025,sad,1,025.wav,025.npy
train,M025,sad,1,026.wav,026.npy
train,M025,sad,1,027.wav,027.npy
train,M025,sad,1,028.wav,028.npy
train,M025,sad,1,029.wav,029.npy
train,M025,sad,1,030.wav,030.npy
train,M025,sad,2,001.wav,001.npy
train,M025,sad,2,002.wav,002.npy
train,M025,sad,2,003.wav,003.npy
train,M025,sad,2,004.wav,004.npy
train,M025,sad,2,005.wav,005.npy
train,M025,sad,2,006.wav,006.npy
train,M025,sad,2,007.wav,007.npy
train,M025,sad,2,008.wav,008.npy
train,M025,sad,2,009.wav,009.npy
train,M025,sad,2,010.wav,010.npy
train,M025,sad,2,011.wav,011.npy
train,M025,sad,2,012.wav,012.npy
train,M025,sad,2,013.wav,013.npy
train,M025,sad,2,014.wav,014.npy
train,M025,sad,2,015.wav,015.npy
train,M025,sad,2,016.wav,016.npy
train,M025,sad,2,017.wav,017.npy
train,M025,sad,2,018.wav,018.npy
train,M025,sad,2,019.wav,019.npy
train,M025,sad,2,020.wav,020.npy
train,M025,sad,2,021.wav,021.npy
train,M025,sad,2,022.wav,022.npy
train,M025,sad,2,023.wav,023.npy
train,M025,sad,2,024.wav,024.npy
train,M025,sad,2,025.wav,025.npy
train,M025,sad,2,026.wav,026.npy
train,M025,sad,2,027.wav,027.npy
train,M025,sad,2,028.wav,028.npy
train,M025,sad,2,029.wav,029.npy
train,M025,sad,2,030.wav,030.npy
train,M025,sad,3,001.wav,001.npy
train,M025,sad,3,002.wav,002.npy
train,M025,sad,3,003.wav,003.npy
train,M025,sad,3,004.wav,004.npy
train,M025,sad,3,005.wav,005.npy
train,M025,sad,3,006.wav,006.npy
train,M025,sad,3,007.wav,007.npy
train,M025,sad,3,008.wav,008.npy
train,M025,sad,3,009.wav,009.npy
train,M025,sad,3,010.wav,010.npy
train,M025,sad,3,011.wav,011.npy
train,M025,sad,3,012.wav,012.npy
train,M025,sad,3,013.wav,013.npy
train,M025,sad,3,014.wav,014.npy
train,M025,sad,3,015.wav,015.npy
train,M025,sad,3,016.wav,016.npy
train,M025,sad,3,017.wav,017.npy
train,M025,sad,3,018.wav,018.npy
train,M025,sad,3,019.wav,019.npy
train,M025,sad,3,020.wav,020.npy
train,M025,sad,3,021.wav,021.npy
train,M025,sad,3,022.wav,022.npy
train,M025,sad,3,023.wav,023.npy
train,M025,sad,3,024.wav,024.npy
train,M025,sad,3,025.wav,025.npy
train,M025,sad,3,026.wav,026.npy
train,M025,sad,3,027.wav,027.npy
train,M025,sad,3,028.wav,028.npy
train,M025,sad,3,029.wav,029.npy
train,M025,sad,3,030.wav,030.npy
train,M025,surprised,1,001.wav,001.npy
train,M025,surprised,1,002.wav,002.npy
train,M025,surprised,1,003.wav,003.npy
train,M025,surprised,1,004.wav,004.npy
train,M025,surprised,1,005.wav,005.npy
train,M025,surprised,1,006.wav,006.npy
train,M025,surprised,1,007.wav,007.npy
train,M025,surprised,1,008.wav,008.npy
train,M025,surprised,1,009.wav,009.npy
train,M025,surprised,1,010.wav,010.npy
train,M025,surprised,1,011.wav,011.npy
train,M025,surprised,1,012.wav,012.npy
train,M025,surprised,1,013.wav,013.npy
train,M025,surprised,1,014.wav,014.npy
train,M025,surprised,1,015.wav,015.npy
train,M025,surprised,1,016.wav,016.npy
train,M025,surprised,1,017.wav,017.npy
train,M025,surprised,1,018.wav,018.npy
train,M025,surprised,1,019.wav,019.npy
train,M025,surprised,1,020.wav,020.npy
train,M025,surprised,1,021.wav,021.npy
train,M025,surprised,1,022.wav,022.npy
train,M025,surprised,1,023.wav,023.npy
train,M025,surprised,1,024.wav,024.npy
train,M025,surprised,1,025.wav,025.npy
train,M025,surprised,1,026.wav,026.npy
train,M025,surprised,1,027.wav,027.npy
train,M025,surprised,1,028.wav,028.npy
train,M025,surprised,1,029.wav,029.npy
train,M025,surprised,1,030.wav,030.npy
train,M025,surprised,2,001.wav,001.npy
train,M025,surprised,2,002.wav,002.npy
train,M025,surprised,2,003.wav,003.npy
train,M025,surprised,2,004.wav,004.npy
train,M025,surprised,2,005.wav,005.npy
train,M025,surprised,2,006.wav,006.npy
train,M025,surprised,2,007.wav,007.npy
train,M025,surprised,2,008.wav,008.npy
train,M025,surprised,2,009.wav,009.npy
train,M025,surprised,2,010.wav,010.npy
train,M025,surprised,2,011.wav,011.npy
train,M025,surprised,2,012.wav,012.npy
train,M025,surprised,2,013.wav,013.npy
train,M025,surprised,2,014.wav,014.npy
train,M025,surprised,2,015.wav,015.npy
train,M025,surprised,2,016.wav,016.npy
train,M025,surprised,2,017.wav,017.npy
train,M025,surprised,2,018.wav,018.npy
train,M025,surprised,2,019.wav,019.npy
train,M025,surprised,2,020.wav,020.npy
train,M025,surprised,2,021.wav,021.npy
train,M025,surprised,2,022.wav,022.npy
train,M025,surprised,2,023.wav,023.npy
train,M025,surprised,2,024.wav,024.npy
train,M025,surprised,2,025.wav,025.npy
train,M025,surprised,2,026.wav,026.npy
train,M025,surprised,2,027.wav,027.npy
train,M025,surprised,2,028.wav,028.npy
train,M025,surprised,2,029.wav,029.npy
train,M025,surprised,2,030.wav,030.npy
train,M025,surprised,3,001.wav,001.npy
train,M025,surprised,3,002.wav,002.npy
train,M025,surprised,3,003.wav,003.npy
train,M025,surprised,3,004.wav,004.npy
train,M025,surprised,3,005.wav,005.npy
train,M025,surprised,3,006.wav,006.npy
train,M025,surprised,3,007.wav,007.npy
train,M025,surprised,3,008.wav,008.npy
train,M025,surprised,3,009.wav,009.npy
train,M025,surprised,3,010.wav,010.npy
train,M025,surprised,3,011.wav,011.npy
train,M025,surprised,3,012.wav,012.npy
train,M025,surprised,3,013.wav,013.npy
train,M025,surprised,3,014.wav,014.npy
train,M025,surprised,3,015.wav,015.npy
train,M025,surprised,3,016.wav,016.npy
train,M025,surprised,3,017.wav,017.npy
train,M025,surprised,3,018.wav,018.npy
train,M025,surprised,3,019.wav,019.npy
train,M025,surprised,3,020.wav,020.npy
train,M025,surprised,3,021.wav,021.npy
train,M025,surprised,3,022.wav,022.npy
train,M025,surprised,3,023.wav,023.npy
train,M025,surprised,3,024.wav,024.npy
train,M025,surprised,3,025.wav,025.npy
train,M025,surprised,3,026.wav,026.npy
train,M025,surprised,3,027.wav,027.npy
train,M025,surprised,3,028.wav,028.npy
train,M025,surprised,3,029.wav,029.npy
train,M025,surprised,3,030.wav,030.npy
train,M026,angry,1,001.wav,001.npy
train,M026,angry,1,002.wav,002.npy
train,M026,angry,1,003.wav,003.npy
train,M026,angry,1,004.wav,004.npy
train,M026,angry,1,005.wav,005.npy
train,M026,angry,1,006.wav,006.npy
train,M026,angry,1,007.wav,007.npy
train,M026,angry,1,008.wav,008.npy
train,M026,angry,1,009.wav,009.npy
train,M026,angry,1,010.wav,010.npy
train,M026,angry,1,011.wav,011.npy
train,M026,angry,1,012.wav,012.npy
train,M026,angry,1,013.wav,013.npy
train,M026,angry,1,014.wav,014.npy
train,M026,angry,1,015.wav,015.npy
train,M026,angry,1,016.wav,016.npy
train,M026,angry,1,017.wav,017.npy
train,M026,angry,1,018.wav,018.npy
train,M026,angry,1,019.wav,019.npy
train,M026,angry,1,020.wav,020.npy
train,M026,angry,1,021.wav,021.npy
train,M026,angry,1,022.wav,022.npy
train,M026,angry,1,023.wav,023.npy
train,M026,angry,1,024.wav,024.npy
train,M026,angry,1,025.wav,025.npy
train,M026,angry,1,026.wav,026.npy
train,M026,angry,1,027.wav,027.npy
train,M026,angry,1,028.wav,028.npy
train,M026,angry,1,029.wav,029.npy
train,M026,angry,2,001.wav,001.npy
train,M026,angry,2,002.wav,002.npy
train,M026,angry,2,003.wav,003.npy
train,M026,angry,2,004.wav,004.npy
train,M026,angry,2,005.wav,005.npy
train,M026,angry,2,006.wav,006.npy
train,M026,angry,2,007.wav,007.npy
train,M026,angry,2,008.wav,008.npy
train,M026,angry,2,009.wav,009.npy
train,M026,angry,2,010.wav,010.npy
train,M026,angry,2,011.wav,011.npy
train,M026,angry,2,012.wav,012.npy
train,M026,angry,2,013.wav,013.npy
train,M026,angry,2,014.wav,014.npy
train,M026,angry,2,015.wav,015.npy
train,M026,angry,2,016.wav,016.npy
train,M026,angry,2,017.wav,017.npy
train,M026,angry,2,018.wav,018.npy
train,M026,angry,2,019.wav,019.npy
train,M026,angry,2,020.wav,020.npy
train,M026,angry,2,021.wav,021.npy
train,M026,angry,2,022.wav,022.npy
train,M026,angry,2,023.wav,023.npy
train,M026,angry,2,024.wav,024.npy
train,M026,angry,2,025.wav,025.npy
train,M026,angry,2,026.wav,026.npy
train,M026,angry,2,027.wav,027.npy
train,M026,angry,2,028.wav,028.npy
train,M026,angry,2,029.wav,029.npy
train,M026,angry,3,001.wav,001.npy
train,M026,angry,3,002.wav,002.npy
train,M026,angry,3,003.wav,003.npy
train,M026,angry,3,004.wav,004.npy
train,M026,angry,3,005.wav,005.npy
train,M026,angry,3,006.wav,006.npy
train,M026,angry,3,007.wav,007.npy
train,M026,angry,3,008.wav,008.npy
train,M026,angry,3,009.wav,009.npy
train,M026,angry,3,010.wav,010.npy
train,M026,angry,3,011.wav,011.npy
train,M026,angry,3,012.wav,012.npy
train,M026,angry,3,013.wav,013.npy
train,M026,angry,3,014.wav,014.npy
train,M026,angry,3,015.wav,015.npy
train,M026,angry,3,016.wav,016.npy
train,M026,angry,3,017.wav,017.npy
train,M026,angry,3,018.wav,018.npy
train,M026,angry,3,019.wav,019.npy
train,M026,angry,3,020.wav,020.npy
train,M026,angry,3,021.wav,021.npy
train,M026,angry,3,022.wav,022.npy
train,M026,angry,3,023.wav,023.npy
train,M026,angry,3,024.wav,024.npy
train,M026,angry,3,025.wav,025.npy
train,M026,angry,3,026.wav,026.npy
train,M026,angry,3,027.wav,027.npy
train,M026,angry,3,028.wav,028.npy
train,M026,angry,3,029.wav,029.npy
train,M026,contempt,1,001.wav,001.npy
train,M026,contempt,1,002.wav,002.npy
train,M026,contempt,1,003.wav,003.npy
train,M026,contempt,1,004.wav,004.npy
train,M026,contempt,1,005.wav,005.npy
train,M026,contempt,1,006.wav,006.npy
train,M026,contempt,1,007.wav,007.npy
train,M026,contempt,1,008.wav,008.npy
train,M026,contempt,1,009.wav,009.npy
train,M026,contempt,1,010.wav,010.npy
train,M026,contempt,1,011.wav,011.npy
train,M026,contempt,1,012.wav,012.npy
train,M026,contempt,1,013.wav,013.npy
train,M026,contempt,1,014.wav,014.npy
train,M026,contempt,1,015.wav,015.npy
train,M026,contempt,1,016.wav,016.npy
train,M026,contempt,1,017.wav,017.npy
train,M026,contempt,1,018.wav,018.npy
train,M026,contempt,1,019.wav,019.npy
train,M026,contempt,1,020.wav,020.npy
train,M026,contempt,1,021.wav,021.npy
train,M026,contempt,1,022.wav,022.npy
train,M026,contempt,1,023.wav,023.npy
train,M026,contempt,1,024.wav,024.npy
train,M026,contempt,1,025.wav,025.npy
train,M026,contempt,1,026.wav,026.npy
train,M026,contempt,1,027.wav,027.npy
train,M026,contempt,1,028.wav,028.npy
train,M026,contempt,1,029.wav,029.npy
train,M026,contempt,1,030.wav,030.npy
train,M026,contempt,2,001.wav,001.npy
train,M026,contempt,2,002.wav,002.npy
train,M026,contempt,2,003.wav,003.npy
train,M026,contempt,2,004.wav,004.npy
train,M026,contempt,2,005.wav,005.npy
train,M026,contempt,2,006.wav,006.npy
train,M026,contempt,2,007.wav,007.npy
train,M026,contempt,2,008.wav,008.npy
train,M026,contempt,2,009.wav,009.npy
train,M026,contempt,2,010.wav,010.npy
train,M026,contempt,2,011.wav,011.npy
train,M026,contempt,2,012.wav,012.npy
train,M026,contempt,2,013.wav,013.npy
train,M026,contempt,2,014.wav,014.npy
train,M026,contempt,2,015.wav,015.npy
train,M026,contempt,2,016.wav,016.npy
train,M026,contempt,2,017.wav,017.npy
train,M026,contempt,2,018.wav,018.npy
train,M026,contempt,2,019.wav,019.npy
train,M026,contempt,2,020.wav,020.npy
train,M026,contempt,2,021.wav,021.npy
train,M026,contempt,2,022.wav,022.npy
train,M026,contempt,2,023.wav,023.npy
train,M026,contempt,2,024.wav,024.npy
train,M026,contempt,2,025.wav,025.npy
train,M026,contempt,2,026.wav,026.npy
train,M026,contempt,2,027.wav,027.npy
train,M026,contempt,2,028.wav,028.npy
train,M026,contempt,2,029.wav,029.npy
train,M026,contempt,2,030.wav,030.npy
train,M026,contempt,3,001.wav,001.npy
train,M026,contempt,3,002.wav,002.npy
train,M026,contempt,3,003.wav,003.npy
train,M026,contempt,3,004.wav,004.npy
train,M026,contempt,3,005.wav,005.npy
train,M026,contempt,3,006.wav,006.npy
train,M026,contempt,3,007.wav,007.npy
train,M026,contempt,3,008.wav,008.npy
train,M026,contempt,3,009.wav,009.npy
train,M026,contempt,3,010.wav,010.npy
train,M026,contempt,3,011.wav,011.npy
train,M026,contempt,3,012.wav,012.npy
train,M026,contempt,3,013.wav,013.npy
train,M026,contempt,3,014.wav,014.npy
train,M026,contempt,3,015.wav,015.npy
train,M026,contempt,3,016.wav,016.npy
train,M026,contempt,3,017.wav,017.npy
train,M026,contempt,3,018.wav,018.npy
train,M026,contempt,3,019.wav,019.npy
train,M026,contempt,3,020.wav,020.npy
train,M026,contempt,3,021.wav,021.npy
train,M026,contempt,3,022.wav,022.npy
train,M026,contempt,3,023.wav,023.npy
train,M026,contempt,3,024.wav,024.npy
train,M026,contempt,3,025.wav,025.npy
train,M026,contempt,3,026.wav,026.npy
train,M026,contempt,3,027.wav,027.npy
train,M026,contempt,3,028.wav,028.npy
train,M026,contempt,3,029.wav,029.npy
train,M026,contempt,3,030.wav,030.npy
train,M026,disgusted,1,001.wav,001.npy
train,M026,disgusted,1,002.wav,002.npy
train,M026,disgusted,1,003.wav,003.npy
train,M026,disgusted,1,004.wav,004.npy
train,M026,disgusted,1,005.wav,005.npy
train,M026,disgusted,1,006.wav,006.npy
train,M026,disgusted,1,007.wav,007.npy
train,M026,disgusted,1,008.wav,008.npy
train,M026,disgusted,1,009.wav,009.npy
train,M026,disgusted,1,010.wav,010.npy
train,M026,disgusted,1,011.wav,011.npy
train,M026,disgusted,1,012.wav,012.npy
train,M026,disgusted,1,013.wav,013.npy
train,M026,disgusted,1,014.wav,014.npy
train,M026,disgusted,1,015.wav,015.npy
train,M026,disgusted,1,016.wav,016.npy
train,M026,disgusted,1,017.wav,017.npy
train,M026,disgusted,1,018.wav,018.npy
train,M026,disgusted,1,019.wav,019.npy
train,M026,disgusted,1,020.wav,020.npy
train,M026,disgusted,1,021.wav,021.npy
train,M026,disgusted,1,022.wav,022.npy
train,M026,disgusted,1,023.wav,023.npy
train,M026,disgusted,1,024.wav,024.npy
train,M026,disgusted,1,025.wav,025.npy
train,M026,disgusted,1,026.wav,026.npy
train,M026,disgusted,1,027.wav,027.npy
train,M026,disgusted,1,028.wav,028.npy
train,M026,disgusted,1,029.wav,029.npy
train,M026,disgusted,1,030.wav,030.npy
train,M026,disgusted,2,001.wav,001.npy
train,M026,disgusted,2,002.wav,002.npy
train,M026,disgusted,2,003.wav,003.npy
train,M026,disgusted,2,004.wav,004.npy
train,M026,disgusted,2,005.wav,005.npy
train,M026,disgusted,2,006.wav,006.npy
train,M026,disgusted,2,007.wav,007.npy
train,M026,disgusted,2,008.wav,008.npy
train,M026,disgusted,2,009.wav,009.npy
train,M026,disgusted,2,010.wav,010.npy
train,M026,disgusted,2,011.wav,011.npy
train,M026,disgusted,2,012.wav,012.npy
train,M026,disgusted,2,013.wav,013.npy
train,M026,disgusted,2,014.wav,014.npy
train,M026,disgusted,2,015.wav,015.npy
train,M026,disgusted,2,016.wav,016.npy
train,M026,disgusted,2,017.wav,017.npy
train,M026,disgusted,2,018.wav,018.npy
train,M026,disgusted,2,019.wav,019.npy
train,M026,disgusted,2,020.wav,020.npy
train,M026,disgusted,2,021.wav,021.npy
train,M026,disgusted,2,022.wav,022.npy
train,M026,disgusted,2,023.wav,023.npy
train,M026,disgusted,2,024.wav,024.npy
train,M026,disgusted,2,025.wav,025.npy
train,M026,disgusted,2,026.wav,026.npy
train,M026,disgusted,2,027.wav,027.npy
train,M026,disgusted,2,028.wav,028.npy
train,M026,disgusted,2,029.wav,029.npy
train,M026,disgusted,2,030.wav,030.npy
train,M026,disgusted,3,001.wav,001.npy
train,M026,disgusted,3,002.wav,002.npy
train,M026,disgusted,3,003.wav,003.npy
train,M026,disgusted,3,004.wav,004.npy
train,M026,disgusted,3,005.wav,005.npy
train,M026,disgusted,3,006.wav,006.npy
train,M026,disgusted,3,007.wav,007.npy
train,M026,disgusted,3,008.wav,008.npy
train,M026,disgusted,3,009.wav,009.npy
train,M026,disgusted,3,010.wav,010.npy
train,M026,disgusted,3,011.wav,011.npy
train,M026,disgusted,3,012.wav,012.npy
train,M026,disgusted,3,013.wav,013.npy
train,M026,disgusted,3,014.wav,014.npy
train,M026,disgusted,3,015.wav,015.npy
train,M026,disgusted,3,016.wav,016.npy
train,M026,disgusted,3,017.wav,017.npy
train,M026,disgusted,3,018.wav,018.npy
train,M026,disgusted,3,019.wav,019.npy
train,M026,disgusted,3,020.wav,020.npy
train,M026,disgusted,3,021.wav,021.npy
train,M026,disgusted,3,022.wav,022.npy
train,M026,disgusted,3,023.wav,023.npy
train,M026,disgusted,3,024.wav,024.npy
train,M026,disgusted,3,025.wav,025.npy
